smiles,IC50
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCCC5)C#N)cc2,50
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCC(F)(F)CC5)C#N)cc2,10
CC(=O)N1CCCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCC5)C#N)cc2,11
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCC5)C#N)cc2,5
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCc5ccc(Cl)cc5)C#N)cc2,17
O=C(NCCc1ccccc1)c2cnc(nc2OCC3CCCCC3)C#N,14
CC(C)(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,910
CC(C)CNc1nc(nc(N2CCNCC2)c1N)C#N,890
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCC4CCNCC4)C#N,5
Cc1cc(C)cc(CC(NC(=O)C(c2ccccc2)c3ccccc3)C(=O)NCC#N)c1,470
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCCO)C#N,6
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCCC4CCN(C)CC4)C#N,4
CNC(=O)c1c(NCCC2CCCC2)nc(nc1OCC3CCN(C)CC3)C#N,26
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCC4CCN(CC4)C(C)C)C#N,3
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OC4CC(C)(C)NC(C)(C)C4)C#N,5
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCC4CCN(CC4)C(=O)C)C#N,10
CNC(=O)c1c(NCC2CCC3(CCCC3)CC2)nc(nc1OCC4CCN(C)CC4)C#N,12
CC(=O)N1CCC(=CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCC5)C#N)cc2,13
NC(=O)c1ccc(OCc2cc3cnc(nc3n2CCC4CCCCC4)C#N)cc1,2
CCC(=O)Nc1ccc(OCc2cc3cnc(nc3n2CCC4CCCCC4)C#N)cc1,12
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCC5)C#N)cc2,9
CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC3(CC3)C#N,45
OC(=O)CCc1cccc(OCc2cc3cnc(nc3n2CCC4CCCCC4)C#N)c1,6
NC(=O)c1cccc(OCc2cc3cnc(nc3n2CCC4CCCCC4)C#N)c1,7
CC(C)(C)CCCn1c(Cc2ccc(Cl)cc2)cc3cnc(nc13)C#N,320
Clc1ccc(Cc2cc3cnc(nc3n2CC4CCCCC4)C#N)cc1,110
N#Cc1ncc2cc(CC3CCCCC3)n(CCC4CCCCC4)c2n1,140
Clc1ccc(Cc2cc3cnc(nc3n2CCC4CCCCCC4)C#N)cc1,33
CN(Cc1cc2cnc(nc2n1CCC3CCCCC3)C#N)c4ccccc4,52
N#Cc1ncc2cc(COc3ccccc3)n(CCC4CCCCC4)c2n1,10
N#Cc1ncc2cc(CSc3ccncc3)n(CCC4CCCCC4)c2n1,6
Clc1ccc(Cc2cc3cnc(nc3n2CCc4cccc(Cl)c4)C#N)cc1,190
COc1ccc(Cc2cc3cnc(nc3n2CCC4CCCCC4)C#N)cc1,110
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCC5)C#N)cc2F,9
CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCC5)C#N)c(F)c2,18
Clc1ccc(Cc2cc3cnc(nc3n2CCCC4CCCCC4)C#N)cc1,150
Clc1ccc(Cc2cc3cnc(nc3n2CCc4ccccc4)C#N)cc1,64
CN1CCC(CCOc2cc(NCC3CCC4(CC3)CC4)nc(n2)C#N)CC1,22
COc1ccc2c(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)cc(nc2c1C)c7nc(cs7)C(C)C,800
O=C1C(=O)c2cccnc2c3ccccc13,400
C[C@](CN1CCCC1)(Cc2ccccc2)NC(=O)c3cnc(nc3NCC4CCC5(CC4)CC5)C#N,21
CN1CCC(CNC(=O)c2cnc(nc2NCC3CCC4(CC3)CC4)C#N)(CC1)c5ccccc5,6
Fc1ccccc1C(=O)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34,9000
O=C(N[C@H](CN1CCCC1)Cc2ccccc2)c3cnc(nc3NCC4CCC5(CC4)CC5)C#N,23
CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23,400
CNC(=O)c1c(NCC2CCC3(CC2)OCCO3)nc(nc1OCC4CCN(C)CC4)C#N,31
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCC4CCN(CCO)CC4)C#N,3
CNC(=O)c1c(NCC2CCC3(CC2)CC3)nc(nc1OCCC4CCN(C)CC4)C#N,2
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCC4CCN(C)CC4)C#N,3
NC(Cc1sccc1F)C(=O)N[C@@]2(C[C@@H]2c3ccccc3)C#N.OC(=O)C(F)(F)F,33400
O=C(NCCc1ccccc1)c2cnc(nc2NCC3CCC4(CC3)CC4)C#N,15
N[C@@H](Cc1cccs1)C(=O)N[C@@]2(C[C@@H]2c3ccccc3)C#N.OC(=O)C(F)(F)F,5900
CCC[C@H](NC(=O)C(CC(C)C)NC(=O)c1ccc(cc1)c2ccc(I)cc2)C(=O)C=[N+]=[N-],9
CC(=O)N1CCC(CC1)c2ccc(OCc3cc4cnc(nc4n3CCC5CCCCC5)C#N)cc2,15
CC(=O)Nc1ccc(OCc2cc3cnc(nc3n2CCC4CCCCC4)C#N)cc1,8
OC(=O)c1ccc(OCc2cc3cnc(nc3n2CCC4CCCCC4)C#N)cc1,16
Clc1ccc(CCn2c(Cc3ccc(Cl)cc3)cc4cnc(nc24)C#N)cc1,19
Clc1ccc(Cc2cc3cnc(nc3n2CCC4CCCCCCC4)C#N)cc1,99
N#Cc1ncc2cc(CNc3ccccc3)n(CCC4CCCCC4)c2n1,24
CC(C)(C)CCn1c(Cc2ccc(Cl)cc2)cc3cnc(nc13)C#N,2
Clc1ccc(Cc2cc3cnc(nc3n2CCC4CCCC4)C#N)cc1,7
N#Cc1ncc2cc(Cc3cccc4ccccc34)n(CCC5CCCCC5)c2n1,440
N#Cc1ncc2cc(COc3ccccn3)n(CCC4CCCCC4)c2n1,11
Clc1ccc(Cc2cc3cnc(nc3n2CCC4CCCCC4)C#N)cc1,21
CN1CCC(CCOc2nc(nc(NCC3CCC4(CC3)CC4)c2Br)C#N)CC1,2
C[C@H](NC(=O)O[C@H](Cn1ccc(n1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)CNS(=O)(=O)c3ccccn3,64
Cc1ccc2cc(C)cc(C(=O)N[C@@H](Cc3cccc(Cl)c3)C(=O)NCC#N)c2c1,1000
Cn1nc(cc1C(=O)N[C@@H](Cc2cccc(c2)c3nncs3)C(=O)NCC#N)C(C)(C)C,15.85
Cn1nc(cc1C(=O)N[C@@H](Cc2cccc(c2)c3oc(CO)nn3)C(=O)NCC#N)C(C)(C)C,63.1
O=C(NCC#N)[C@H](Cc1cccc(c1)c2cccnc2)NC(=O)c3ccccc3,125.89
Clc1cccc(C[C@H](NC(=O)c2ccccc2)C(=O)NCC#N)c1,125.89
Clc1cccc(C[C@H](NC(=O)C2CCCCCC2)C(=O)NCC#N)c1,2511.89
Cc1oc(nn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,79.43
Cc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,794.33
Cc1nc(C)c(s1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,199.53
Clc1cccc(C[C@H](NC(=O)c2cccc3ccccc23)C(=O)NCC#N)c1,3162.28
O=C(NCC#N)[C@H](Cc1cccc(c1)c2cncnc2)NC(=O)c3ccccc3,316.23
Clc1cccc(C[C@H](NC(=O)c2cccc(Cl)c2)C(=O)NCC#N)c1,199.53
Clc1cccc(C[C@H](NC(=O)c2ccnc3ccccc23)C(=O)NCC#N)c1,3162.28
COCc1oc(nn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,79.43
Cn1nc(cc1C(=O)N[C@@H](Cc2cccc(c2)c3oc(CCN)nn3)C(=O)NCC#N)C(C)(C)C,63.1
Cc1nn(C)cc1C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,1258.93
O=C(NCC#N)[C@H](Cc1cccc(c1)c2ccccn2)NC(=O)c3ccccc3,630.96
O=C(NCC#N)[C@H](Cc1cccc(c1)c2cccnn2)NC(=O)c3ccccc3,7.943
O=C(NCC#N)[C@H](Cc1cccc(c1)c2ccncc2)NC(=O)c3ccccc3,251.19
Cn1nc(cc1C(=O)N[C@@H](Cc2cccc(c2)c3oc(CN)nn3)C(=O)NCC#N)C(C)(C)C,199.53
Clc1cccc(C[C@H](NC(=O)C2CCCCC2)C(=O)NCC#N)c1,2511.89
Cc1cc(C)cc(c1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,316.23
Cn1nccc1c2cccc(C[C@H](NC(=O)c3ccccc3)C(=O)NCC#N)c2,316.23
O=C(NCC#N)[C@H](Cc1cccc(c1)c2nncs2)NC(=O)c3ccccc3,2.512
Cn1cc(cn1)c2cccc(C[C@H](NC(=O)c3ccccc3)C(=O)NCC#N)c2,100
Cc1ccc(cc1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,630.96
Cc1ccc(C)c(c1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,1258.93
Cc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c(C)s1,794.33
Clc1cccc(C[C@H](NC(=O)C2=CCCCC2)C(=O)NCC#N)c1,1995.26
O=C(NCC#N)[C@H](Cc1cccc(c1)c2cn[nH]c2)NC(=O)c3ccccc3,79.43
Cc1cccc(c1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,398.11
Cc1cccc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1C,1995.26
CC(C)c1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,794.33
Cc1nnc(s1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,316.23
Cn1nc(cc1C(=O)N[C@@H](Cc2cccc(c2)c3ocnn3)C(=O)NCC#N)C(C)(C)C,63.1
O=C(NCC#N)[C@H](Cc1cccc(c1)c2ccn[nH]2)NC(=O)c3ccccc3,316.23
Cn1cc(cn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2,316.23
O=C(NCC#N)[C@H](Cc1cccc(c1)c2ccnnc2)NC(=O)c3ccccc3,794.33
Cc1oc(C)c(n1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,794.33
CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,794.33
Cn1nc(cc1C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)C(C)(C)C,1000
O=C(NCC#N)[C@H](Cc1cccc(c1)c2ocnn2)NC(=O)c3ccccc3,19.95
Cc1cccc(C[C@H](NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1,794.33
CCNc1nc(nc2c1ncn2c3cc(F)cc(F)c3)C#N,104.71
CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(nc12)C#N,15.85
Clc1cccc(Nc2nc(NC3CCCC3)nc(n2)C#N)c1,6456.54
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,10000
Fc1cc(F)cc(Nc2nc(NC3CCCC3)nc(n2)C#N)c1,5623.41
Cc1ccccc1C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,1584.89
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCNCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,380
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5cccc(c5)C(F)(F)F,1500
Clc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)C(=O)c6ccccn6,140
Clc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)C(=O)C6CCCO6,310
Clc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)C(=O)c6occc6,330
CC(=O)OCC(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,280
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)c(Cl)c5,320
CNCc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C,1300
COC(=O)C(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)c4ccccc4C#N)c5ccc(Cl)c(C)c5,120
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(cc5)C(F)(F)F,280
COc1ccccc1C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C,550
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccccc5C(F)(F)F,870
CC(C)(C)OC(=O)N1CCN(CC(O)Cn2nc(c3CN(CCc23)S(=O)(=O)C)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5)CC1,150
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)C(=O)N)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,110
COC(=O)C1CCN(CC(O)Cn2nc(c3CN(CCc23)S(=O)(=O)C)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5)CC1,20
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNS(=O)(=O)c6ccccc6)cc5,160
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNC(=O)c6ccccc6)cc5,350
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNCc6ccc(Cl)c(Cl)c6)cc5,80
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(cc5)C(=O)O,510
CC(NCc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C)c6ccccc6,190
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CN[C@@H](CO)c6ccccc6)cc5,100
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNCCc6ccccc6)cc5,5700
Cc1ccc(CNCc2ccc(cc2)C#Cc3cc(ccc3Cl)c4nn(CCCN5CCOCC5)c6CCN(Cc46)S(=O)(=O)C)cc1,350
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNCc6ccc(Cl)cc6)cc5,140
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNCc6ccccc6)cc5,4200
CN(Cc1ccccc1)Cc2ccc(cc2)C#Cc3cc(ccc3Cl)c4nn(CCCN5CCOCC5)c6CCN(Cc46)S(=O)(=O)C,600
COc1ccc(CNCc2ccc(cc2)C#Cc3cc(ccc3Cl)c4nn(CCCN5CCOCC5)c6CCN(Cc46)S(=O)(=O)C)cc1,820
COC(=O)[C@@H](NCc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C)c6ccccc6,120
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,140
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#CC5CCCCC5,6700
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#CCO,7900
COC(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,40
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCCCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,80
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccccc5Cl,720
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccsc5,1500
OCC(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,220
CC#Cc1cc(ccc1Cl)c2nn(CCCN3CCOCC3)c4CCN(Cc24)S(=O)(=O)C,7400
Cc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C,280
CCCCC#Cc1cc(ccc1Cl)c2nn(CCCN3CCOCC3)c4CCN(Cc24)S(=O)(=O)C,11000
CC(C)CC#Cc1cc(ccc1Cl)c2nn(CCCN3CCOCC3)c4CCN(Cc24)S(=O)(=O)C,8300
Cc1ccccc1C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C,1100
COc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C,480
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5cccs5,790
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccccc5,610
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(N)cc5,430
FC(F)Cn1cnc2c(Nc3cc(F)cc(F)c3)nc(nc12)C#N,26915.35
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(Cl)cc5,200
COc1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCC(C)C)cc2,480
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CN)cc5,490
COC(=O)[C@H](NCc1ccc(cc1)C#Cc2cc(ccc2Cl)c3nn(CCCN4CCOCC4)c5CCN(Cc35)S(=O)(=O)C)c6ccccc6,100
CC(C)(C)OC(=O)N1CCC(CC1)C2CCN(C[C@H](O)Cn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(Cl)c(c5)C#Cc6ccc(Cl)cc6)CC2,10
CC(=O)N1CCC(CC1)C2CCN(C[C@H](O)Cn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(Cl)c(c5)C#Cc6ccc(Cl)cc6)CC2,10000
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCOCC3)c4ccc(Cl)c(c4)C#Cc5cccc(Cl)c5,700
CS(=O)(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCC(CC3)C4CCNCC4)c5ccc(Cl)c(c5)C#Cc6ccc(Cl)cc6,10
CN1CCC(CC1)C2CCN(C[C@H](O)Cn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(Cl)c(c5)C#Cc6ccc(Cl)cc6)CC2,720
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OC3CCN(C)CC3)cc2,4600
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(OC)cc2)cc1,1550
CCc1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCc3ccccc3)cc2,4900
CC(C)(C)[C@@H]1NC(=O)OCC(C)(C)CCCCc2cccc3CN(Cc23)C(=O)O[C@@H]4C[C@H](N(C4)C1=O)C(=O)N[C@@]5(C[C@H]5C=C)C(=O)NS(=O)(=O)C6CC6,78000
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1,4000
CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NCCNc3ccc(OCc4ccccc4)cc3,4500
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OCCn3ccnc3)cc2,5700
CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NCCNc3ccc(OCC4CCCC4)cc3,7500
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(OC)c2)cc1,470
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OCc3ccncc3)cc2,3400
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(Oc3ccccc3)cc2,5800
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OCCN3CCCC3)cc2,9500
CC(C)COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1,1200
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OCC3CC3)cc2,2800
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccccc2)cc1,320
CCc1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OC)cc2,660
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OC3CCOCC3)cc2,4600
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(C)c2)cc1,70
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ncn(n2)c3ccccc3Cl)cc1,1900
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(cn2)C(C)C)cc1,7200
CCCc1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OC)cc2,1200
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(OCc3ccccc3)cc2)cc1,9500
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ncn(n2)c3cccc(Cl)c3Cl)cc1,190
